??Fire火暑熱,Date,type,link,Description,,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://www.hk01.com/article/60222816?utm_source=01articlecopy&utm_medium=referral,海關破海上走私案拘4船員扣漁船　檢$2500萬魚翅雪茄及電子產品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://www.hk01.com/article/60222834?utm_source=01articlecopy&utm_medium=referral,10日57宗Carousell網購騙案涉$280萬　「買家」扮畀錢傳連結盜款,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://www.hk01.com/article/60222800?utm_source=01articlecopy&utm_medium=referral,港鐵油麻地站男子涉偷拍裙底　逃走時撞跌婦人　休班警助擒人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://www.hk01.com/article/60222753?utm_source=01articlecopy&utm_medium=referral,內地頂流博主墮投資騙局失1249萬　 賣Maybach、用奶奶養老錢還債,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://news.tvb.com/tc/local/67e122374fe65d6c2b3bd957/%E6%B8%AF%E6%BE%B3-%E5%BB%BA%E9%80%A0%E6%A5%AD%E7%95%8C%E6%8C%87%E9%8A%80%E8%A1%8C%E5%B7%B2%E6%94%B6%E7%B7%8A%E5%B0%8D%E5%BB%BA%E7%AF%89%E5%B7%A5%E7%A8%8B%E5%80%9F%E8%B2%B8-%E5%B7%A5%E6%9C%83%E7%A8%B1%E5%B7%A5%E4%BA%BA%E8%A2%AB%E6%8B%96%E7%B3%A7%E5%9B%9B%E4%BA%94%E5%80%8B%E6%9C%88%E6%88%90%E5%B8%B8%E6%85%8B,建造業界指銀行已收緊對建築工程借貸　工會稱工人被拖糧四五個月成常態,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60222980?utm_source=01articlecopy&utm_medium=referral,黃大仙5歲男童獨自街頭遊蕩　家長被捕　合共3男女童須送院檢查,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,24/3/2025,https://www.hk01.com/article/60222890?utm_source=01articlecopy&utm_medium=referral,青島23歲女大學生凌晨外出失聯4天　手機被格式化　家屬急尋線索,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223108?utm_source=01articlecopy&utm_medium=referral,入境處黃大仙美食墟反黑工　拘14內地人涉推銷貨品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223116?utm_source=01articlecopy&utm_medium=referral,青衣海悅花園兩物管職員涉吞管理費213萬　一人認罪將作控方證人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223383?utm_source=01articlecopy&utm_medium=referral,深水?鴨寮街唐樓住戶突然無水用　揭發銅喉被偷報警,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223363?utm_source=01articlecopy&utm_medium=referral,跨部門九龍城和紅磡打擊非法勞工　共拘15人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223359?utm_source=01articlecopy&utm_medium=referral,跨部門多區打擊非法勞工和掃黃　22人被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223342?utm_source=01articlecopy&utm_medium=referral,警聯入境處灣仔掃黃　搜多個樓上單位拘6內地女,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223320?utm_source=01articlecopy&utm_medium=referral,海關港珠澳大橋截私家車檢$9.3萬私煙　男司機翌日被判監3個月,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223179?utm_source=01articlecopy&utm_medium=referral,珍惜生命｜喜靈洲懲教所47歲男囚犯上吊　直升機送院不治,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223108?utm_source=01articlecopy&utm_medium=referral,入境處黃大仙美食墟反黑工　拘14內地人涉推銷貨品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223070?utm_source=01articlecopy&utm_medium=referral,海關截往新加坡遠洋船　貨櫃藏走私冰箱、平板電腦等值$1000萬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60220475?utm_source=01articlecopy&utm_medium=referral,悲！24歲女墮「高薪招聘」陷阱淪性奴　陳屍夜店廁所　揭心酸內情,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,25/3/2025,https://www.hk01.com/article/60223191?utm_source=01articlecopy&utm_medium=referral,兒童性侵案去年至今近1400宗　警指網上性誘識嚴重　家長適度監管,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223462?utm_source=01articlecopy&utm_medium=referral,警旺角搗毒窟拉15男女　包括經營者　檢海洛英等多款毒品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223744?utm_source=01articlecopy&utm_medium=referral,沙田美林?單位變毒品包裝工場　警檢$63萬毒品　兩女被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223711?utm_source=01articlecopy&utm_medium=referral,旺角男子街頭遇襲　遭起飛腳踢頭倒地受傷送院,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223707?utm_source=01articlecopy&utm_medium=referral,男輔警涉打12歲仔遭學校揭發　被捕控虐兒周四提堂　警：已停職,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223693?utm_source=01articlecopy&utm_medium=referral,樂富廣場19歲仔疑吸太空油　當場斷正涉藏毒被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223685?utm_source=01articlecopy&utm_medium=referral,將軍澳女子稱遭陌生男推入屋襲擊　警揭不實　涉報假案被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223670?utm_source=01articlecopy&utm_medium=referral,日本私煙扮蠟筆寄港　美容院女職員落網　同事代簽收郵包同被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223559?utm_source=01articlecopy&utm_medium=referral,涉自設會員制網站　非法轉播球賽動畫牟利　26歲男醫護遭海關拘捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://www.hk01.com/article/60223583?utm_source=01articlecopy&utm_medium=referral,警西九龍總區交通日打擊亂過馬路違泊等　4男涉駕電動單車被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,26/3/2025,https://hk.on.cc/hk/bkn/cnt/news/20250326/bkn-20250326182339810-0326_00822_001.html,搗西區非法加油站　檢800公升柴油檢控一男,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223887?utm_source=01articlecopy&utm_medium=referral,警西九龍打擊賣淫活動　拘捕32名男女　包括一名17歲少女,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223881?utm_source=01articlecopy&utm_medium=referral,41歲外賣員?魚涌住所附近隨機搶手袋　事敗匿藏兩日被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223945?utm_source=01articlecopy&utm_medium=referral,機場3抵港男旅客涉攜逾$48萬私煙　分別判監3至4個月及罰款,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223997?utm_source=01articlecopy&utm_medium=referral,兩周59人墮援交網騙　六旬漢被呃27萬iTunes卡　警教1招「止蝕」,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60224010?utm_source=01articlecopy&utm_medium=referral,土耳其商人尖沙咀遭斬傷搶篋　刀匪事敗逃去　據悉內有數百萬歐元,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224113?utm_source=01articlecopy&utm_medium=referral,警馬鞍山截查可疑的士　揭藏「太空油」　司機偕女友雙雙被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224116?utm_source=01articlecopy&utm_medium=referral,警油麻地截獲毒品快餐車　檢多款毒品包括太空油　Uber男司機被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224152?utm_source=01articlecopy&utm_medium=referral,警搗葵涌工廈毒品儲存倉　利用金屬廢料藏$1300萬可卡因　拘一男,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224183?utm_source=01articlecopy&utm_medium=referral,天恒?布偶貓暹羅貓先後墮樓　一死一傷　34歲女涉虐畜被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224234?utm_source=01articlecopy&utm_medium=referral,警港島喬裝乘客打?「白牌車」　發3張交通傳票,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224202?utm_source=01articlecopy&utm_medium=referral,大嶼山交通日發61張牛肉乾及13張傳票　拉4人檢4部電動可移動工具,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223902?utm_source=01articlecopy&utm_medium=referral,現幻覺以為食客穿其衫褲大罵　無業漢認剪刀刺穿調停男左胸　候判,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224152?utm_source=01articlecopy&utm_medium=referral,警搗葵涌工廈毒品儲存倉　利用金屬廢料藏$1300萬可卡因　拘一男,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,27/3/2025,https://www.hk01.com/article/60223840?utm_source=01articlecopy&utm_medium=referral,海關落馬洲管制站拘25歲男學生　檢9粒太空油煙彈及電子煙,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224113?utm_source=01articlecopy&utm_medium=referral,警馬鞍山截查可疑的士　揭藏「太空油」　司機偕女友雙雙被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://hk.on.cc/hk/bkn/cnt/news/20250328/bkn-20250328132645919-0328_00822_001.html,拳打女友致重傷不治　菲籍男沒報警辯稱誤殺　控方不接納續控謀殺,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224290?utm_source=01articlecopy&utm_medium=referral,海關再破最大走私金條案　寄日行李箱7層包裝藏$1.1億貨,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224374?utm_source=01articlecopy&utm_medium=referral,涉多次無註冊交易逾$12萬寶石鑽飾　海關拘一公司董事,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224427?utm_source=01articlecopy&utm_medium=referral,入境處聯同警方一連4日反黑工拘14人　包括7黑工4僱主,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224444?utm_source=01articlecopy&utm_medium=referral,元朗命案｜多3男分涉謀殺、傷人、協助罪犯被捕　累計16人落網,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,28/3/2025,https://www.hk01.com/article/60224445?utm_source=01articlecopy&utm_medium=referral,六旬漢灣仔未經許可放無人機被捕　3.30維港飛行演示將擴大禁飛區,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224458?utm_source=01articlecopy&utm_medium=referral,警反黑組荃灣搗釣魚機賭檔　九人被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224464?utm_source=01articlecopy&utm_medium=referral,灣仔巴士站29歲女遭非禮　59歲印度男被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224465?utm_source=01articlecopy&utm_medium=referral,警尖沙咀截可疑Audi　檢毒品包括太空油　25歲熱褲女偕男友被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224467?utm_source=01articlecopy&utm_medium=referral,八鄉錦田公路發現「毒品快餐車」　警檢$2.9萬毒品　兩男女被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224470?utm_source=01articlecopy&utm_medium=referral,荃灣貨運中心停車場　7部貨車被淋紅油　大部份屬同一物流公司,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224832?utm_source=01articlecopy&utm_medium=referral,上海街搭棚唐樓單位遇竊　外遊男回家揭失值$50萬港元珠寶現金,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224738?utm_source=01articlecopy&utm_medium=referral,深水?中風婦餐廳用膳被偷電動輪椅　68歲男竊匪落網,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224692?utm_source=01articlecopy&utm_medium=referral,警一連兩晚打擊酒後及毒後駕駛　檢太空油　拘12人涉藏毒等,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224669?utm_source=01articlecopy&utm_medium=referral,青衣15歲女疑遭非禮　邀男友偕同黨圍毆17歲男　三人被捕一人在逃,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224667?utm_source=01articlecopy&utm_medium=referral,警秀茂坪截查可疑私家車　檢$6萬毒品包括太空油　38歲男司機被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224663?utm_source=01articlecopy&utm_medium=referral,將軍澳私人住宅單位變製毒工場　警檢$260萬毒品　一名女子被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224609?utm_source=01articlecopy&utm_medium=referral,油麻地的士淪毒品快餐車　警拘司機檢$4.7萬太空油K仔可卡因等,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,29/3/2025,https://www.hk01.com/article/60224534?utm_source=01articlecopy&utm_medium=referral,青衣住宅變毒品儲存倉　警拘25歲男子　檢可卡因等值$139萬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,31/3/2025,https://www.hk01.com/article/60223129?utm_source=01articlecopy&utm_medium=referral,殺夫肢解水泥藏屍！人妻勸情夫做幫兇　自首被捕揭犯案手法極兇殘,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224806?utm_source=01articlecopy&utm_medium=referral,20歲大馬中國留學生墮假公安騙局　24小時監控洗腦不堪壓力跳樓亡,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224712?utm_source=01articlecopy&utm_medium=referral,安徽29歲女疑請婚假遭霸凌跳樓亡　法院判單位無責，付撫恤金28萬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224832?utm_source=01articlecopy&utm_medium=referral,上海街搭棚唐樓單位遇竊　外遊男回家揭失值$50萬港元珠寶現金,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,31/3/2025,https://www.hk01.com/article/60224990?utm_source=01articlecopy&utm_medium=referral,運輸工冒警騙少年4.8萬後潛逃十年　處理家人靈位回港被捕囚30月,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,30/3/2025,https://www.hk01.com/article/60224476?utm_source=01articlecopy&utm_medium=referral,拿包變運毒！去泰國友人稱「有急事」　26歲女代拿藏毒包判囚5年,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,31/3/2025,https://www.hk01.com/article/60225170?utm_source=01articlecopy&utm_medium=referral,警深水?反罪惡巡邏拘1男　檢$350電子煙及太空油煙彈,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,31/3/2025,https://www.hk01.com/article/60225151?utm_source=01articlecopy&utm_medium=referral,元朗廣場54歲男疑暈倒廁格　清潔工報案　警揭身懷海洛英針筒拉人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,31/3/2025,https://www.hk01.com/article/60225071?utm_source=01articlecopy&utm_medium=referral,海關機場破兩販毒案檢5000萬K仔　拘3抵港女　有人收1萬歐元報酬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60224999?utm_source=01articlecopy&utm_medium=referral,韓臨時演員遭12人性侵+性騷擾輕生亡　母親打十數年官司反變被告,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60223207?utm_source=01articlecopy&utm_medium=referral,69歲初戀！阿伯識年輕17歲女友　腦梗後下場極悲慘：上了她的當！,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225569?utm_source=01articlecopy&utm_medium=referral,火炭謀殺｜潛逃近半個月　其中一刀手在泰國芭堤雅落網,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225570?utm_source=01articlecopy&utm_medium=referral,警與入境處大埔粉嶺上水掃黃　拘14雙程證內地女,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225556?utm_source=01articlecopy&utm_medium=referral,海關深水?反私煙拘控38歲無業漢　檢1.3萬支私煙值約$5.8萬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225566?utm_source=01articlecopy&utm_medium=referral,警旺角掃黃?亞皆老街單位　檢近3000隻色情光碟值$8.7萬,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225565?utm_source=01articlecopy&utm_medium=referral,警將軍澳掃毒拘28歲男　檢值約$2.2萬大麻花,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225559?utm_source=01articlecopy&utm_medium=referral,旺角上海街淫竇以「指壓」服務吸客　警拘64歲男管理人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225538?utm_source=01articlecopy&utm_medium=referral,50歲出境婦身懷冰毒　機場海關拉人檢$30萬貨,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225534?utm_source=01articlecopy&utm_medium=referral,城大女學生如廁驚見攝錄鏡頭　女職員不安：好驚，唔敢去廁所,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225528?utm_source=01articlecopy&utm_medium=referral,將軍澳婦凌晨候車　遭童黨打爆鼻骨圖搶袋　警拘3少年最細15歲,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225476?utm_source=01articlecopy&utm_medium=referral,青衣公屋單位淪太空油毒品倉　海關拘3男檢值$2.4萬煙彈及冰毒,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225435?utm_source=01articlecopy&utm_medium=referral,打鼓嶺村屋闢大麻種植場　警檢$530萬植物及成品　拘男主腦女農夫,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225372?utm_source=01articlecopy&utm_medium=referral,荃灣69歲男疑不滿收交通告票　情緒激動襲擊交通督導員被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225368?utm_source=01articlecopy&utm_medium=referral,銅鑼灣波斯富街警截可疑貨車　拘兩人涉藏毒　司機另涉藥後駕駛,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,1/4/2025,https://www.hk01.com/article/60225343?utm_source=01articlecopy&utm_medium=referral,全國騙子正以AI宰割長者：肉麻情話攻陷大媽　美女機械人色誘阿公,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,3/4/2025,https://www.hk01.com/article/60226011?utm_source=01articlecopy&utm_medium=referral,警旺角掃黃搗破兩個賣淫場所　10男女被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,3/4/2025,https://www.hk01.com/article/60225996?utm_source=01articlecopy&utm_medium=referral,警旺角和深水?打擊黑幫　搗破毒窟和武器庫　16人被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,3/4/2025,https://www.hk01.com/article/60225991?utm_source=01articlecopy&utm_medium=referral,警粉嶺搗地下竹館　五人被捕　案件本月提堂,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225960?utm_source=01articlecopy&utm_medium=referral,警與入境處荃灣掃黃　10雙程證內地女沙違逗留條件被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225949?utm_source=01articlecopy&utm_medium=referral,海關古洞搗私煙倉檢$460萬貨　60歲派貨漢被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225813?utm_source=01articlecopy&utm_medium=referral,火炭謀殺｜1刀手1車手潛逃內地　涉偷越邊境被捕　警正商討移交,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225742?utm_source=01articlecopy&utm_medium=referral,深水?單位闢毒品包裝及儲存倉庫　警拘孟加拉籍男　檢$82萬毒品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225912?utm_source=01articlecopy&utm_medium=referral,警搗油麻地毒品儲存分銷倉拘一男　檢$100萬K仔、可卡因、太空油,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225889?utm_source=01articlecopy&utm_medium=referral,荃灣中學多名學生著校服食煙　女團成員港姐冠軍同為校友,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225847?utm_source=01articlecopy&utm_medium=referral,黃大仙公屋單位變「毒品士多」　海關拘兩男檢$700萬太空油等毒品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225742?utm_source=01articlecopy&utm_medium=referral,深水?單位闢毒品包裝及儲存倉庫　警拘孟加拉籍男　檢$82萬毒品,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,3/4/2025,https://www.hk01.com/article/60226102?utm_source=01articlecopy&utm_medium=referral,內地男被控借出戶口洗黑錢$355萬　罪成加刑三份一判囚31個月,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225964?utm_source=01articlecopy&utm_medium=referral,柬埔寨警打擊詐騙逮捕186人　7人來自中國大陸　其餘都是台灣人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,2/4/2025,https://www.hk01.com/article/60225917?utm_source=01articlecopy&utm_medium=referral,女經紀涉騙同業128萬　以陳小春切燒豬照誘投資演唱會　訛騙罪成,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,??人間有情,,,,,,,,治安異腦,4/4/2025,https://www.hk01.com/article/60226496?utm_source=01articlecopy&utm_medium=referral,警拘「廣西韋家幫」4賊　 涉非法入境爆竊豪宅　5案盜$37萬財物,,,
